id,date,text,name,report,summarize
103893,2025-04-18 07:46:19+00:00,"기업명: 도이치모터스(시가총액: 1,328억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 권오수(58년생)/대한민국
보유목적 : 경영권 영향

보고전 : 37.79%
보고후 : 37.97%
보고사유 : 특별관계자 장내매수에 따른 보유 주식수 변동

* 권혁민
2025-04-11/장내매수(+)/보통주/ 7,356주/장내매수
2025-04-14/장내매수(+)/보통주/ 15,000주/장내매수
2025-04-15/장내매수(+)/보통주/ 13,200주/장내매수
2025-04-16/장내매수(+)/보통주/ 8,000주/장내매수
2025-04-17/장내매수(+)/보통주/ 9,206주/장내매수


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000567
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/067990
회사정보: https://finance.naver.com/item/main.nhn?code=067990",도이치모터스,주식등의대량보유상황보고서(일반),"크리스탈신소재는 2024년 12월 사업보고서에서 매출액 -714억 원, 영업익 -148억 원, 순이익 -7억 원을 발표하였으며, 예상치를 모두 하회하는 성적을 기록했습니다. 최근 실적 추이를 살펴보면, 2025년 1분기에 큰 적자를 보였으나 2024년에는 약간의 흑자를 기록하기도 했습니다."
103892,2025-04-18 07:46:18+00:00,"기업명: 도이치모터스(시가총액: 1,328억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 권오수(58년생)/대한민국
보유목적 : 경영권 영향

보고전 : 37.79%
보고후 : 37.97%
보고사유 : 특별관계자 장내매수에 따른 보유 주식수 변동

* 권혁민
2025-04-11/장내매수(+)/보통주/ 7,356주/장내매수
2025-04-14/장내매수(+)/보통주/ 15,000주/장내매수
2025-04-15/장내매수(+)/보통주/ 13,200주/장내매수
2025-04-16/장내매수(+)/보통주/ 8,000주/장내매수
2025-04-17/장내매수(+)/보통주/ 9,206주/장내매수


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000567
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/067990
회사정보: https://finance.naver.com/item/main.nhn?code=067990",도이치모터스,주식등의대량보유상황보고서(일반),"F&F는 2025년 3월 19일 조선비즈에 보도된 테일러메이드 '우선매수권' 행사와 관련된 내용에 대해 해명을 발표했다. 회사 측은 현재까지 인수에 대한 결정이 없으며, 관련 권리와 이익을 보호하기 위해 모든 필요한 조치를 취할 것이라고 밝혔다. 향후 관련 사항은 2025년 7월 17일 이전에 재공시할 예정이다."
103891,2025-04-18 07:43:53+00:00,"기업명: 크리스탈신소재(시가총액: 1,325억)
보고서명: 사업보고서 (2024.12)

매출액 : -714억(예상치 : 0억)
영업익 : -148억(예상치 : 0억)
순이익 : -7억(예상치 : 0억)

**최근 실적 추이**
2025.1Q -714억/ -148억/ -7억
2024.4Q 262억/ 53억/ 1억
2024.3Q 254억/ 50억/ -28억
2024.2Q 204억/ 46억/ 35억
2024.1Q 187억/ 57억/ -55억

공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000560",크리스탈신소재,사업보고서 (2024.12),"F&F는 2025년 3월 19일자 조선비즈 기사에 대한 해명을 공시하며, 테일러메이드 인수에 대해 현재까지 정해진 바가 없다고 밝혔습니다. 또한, 당사는 권리와 이익을 보호하기 위한 조치를 취할 것을 다짐하며, 해당 사항에 대한 재공시는 2025년 7월 17일 예정입니다."
103890,2025-04-18 07:43:53+00:00,"기업명: 크리스탈신소재(시가총액: 1,325억)
보고서명: 사업보고서 (2024.12)

매출액 : -714억(예상치 : 0억)
영업익 : -148억(예상치 : 0억)
순이익 : -7억(예상치 : 0억)

**최근 실적 추이**
2025.1Q -714억/ -148억/ -7억
2024.4Q 262억/ 53억/ 1억
2024.3Q 254억/ 50억/ -28억
2024.2Q 204억/ 46억/ 35억
2024.1Q 187억/ 57억/ -55억

공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000560",크리스탈신소재,사업보고서 (2024.12),"한화에어로스페이스는 1,715,040주의 보통주를 758,000원의 발행가격으로 유상증자할 계획을 발표하였으며, 발행비율은 4%입니다. 주주사는 모두 최대주주의 계열사로 구성되어 있으며, 주요 일정은 발표일자 2025년 4월 18일, 납입일자 2025년 4월 28일, 상장일자 2025년 5월 15일입니다."
103889,2025-04-18 07:42:16+00:00,"기업명: F&F(시가총액: 2조 6,049억)
보고서명: 풍문또는보도에대한해명(미확정)

보도내용 : [조선비즈] ""[단독] F&F, 테일러메이드 '우선매수권' 행사에 무게…우군 후보로 LVMH·메리츠 등 거론"" 기사 
발생일자 : 2025-03-19
해명내용 : 
 
본 공시는 2025년 3월 19일자 조선비즈 기사에 보도된 ""[단독] F&F, 테일러메이드 '우선매수권' 행사에 무게…우군 후보로 LVMH·메리츠 등 거론""에 대한 해명 공시(미확정)입니다. 
 
해당 기사와 달리, 당사의 테일러메이드 인수와 관련하여 현재까지 정해진 바는 없습니다. 
당사는 이후 해당 투자와 관련하여 당사가 보유하고 있는 권리나 이익이 침해되지 않도록 하는데 필요한 모든 조치를 다할 것입니다. 
 
향후 관련 사항이 확정되는 시점 또는 3개월 내 재공시 예정입니다. (공시책임자) CFO 마정만
 

재공시 예정일 : 2025-07-17


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800949
회사정보: https://finance.naver.com/item/main.nhn?code=383220",F&F,풍문또는보도에대한해명(미확정),"한화에어로스페이스는 2025년 4월 18일에 보통주 1,715,040주를 발행하기로 결정하며, 발행가격은 758,000원으로 설정되었습니다. 이번 유상증자는 발행비율 4%로, 최대주주 계열사인 Hanwha Impact Partners Inc., Hanwha Energy Corporation Singapore Pte. Ltd., 한화에너지㈜가 투자자로 참여합니다. 납입일은 2025년 4월 28일, 상장일은 2025년 5월 15일입니다."
103888,2025-04-18 07:42:16+00:00,"기업명: F&F(시가총액: 2조 6,049억)
보고서명: 풍문또는보도에대한해명(미확정)

보도내용 : [조선비즈] ""[단독] F&F, 테일러메이드 '우선매수권' 행사에 무게…우군 후보로 LVMH·메리츠 등 거론"" 기사 
발생일자 : 2025-03-19
해명내용 : 
 
본 공시는 2025년 3월 19일자 조선비즈 기사에 보도된 ""[단독] F&F, 테일러메이드 '우선매수권' 행사에 무게…우군 후보로 LVMH·메리츠 등 거론""에 대한 해명 공시(미확정)입니다. 
 
해당 기사와 달리, 당사의 테일러메이드 인수와 관련하여 현재까지 정해진 바는 없습니다. 
당사는 이후 해당 투자와 관련하여 당사가 보유하고 있는 권리나 이익이 침해되지 않도록 하는데 필요한 모든 조치를 다할 것입니다. 
 
향후 관련 사항이 확정되는 시점 또는 3개월 내 재공시 예정입니다. (공시책임자) CFO 마정만
 

재공시 예정일 : 2025-07-17


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800949
회사정보: https://finance.naver.com/item/main.nhn?code=383220",F&F,풍문또는보도에대한해명(미확정),"아이텍은 전환청구권행사를 통해 364,267주를 발행하며, 이는 시가총액의 1.67%에 해당합니다. 주가는 5,550원으로, 전환가액은 5,765원입니다. 상장일은 2025년 5월 8일로 예정되어 있습니다."
103887,2025-04-18 07:38:46+00:00,"기업명: 한화에어로스페이스(시가총액: 37조 7,412억)
보고서명: 주요사항보고서(유상증자결정)

보통주 : 1,715,040주(발행가격 : 758,000원)
우선주 : 

발행비율 : 4%

* 투자자
Hanwha Impact Partners Inc.(최대주주의 계열회사)
Hanwha Energy Corporation Singapore Pte. Ltd.(최대주주의 계열회사)
한화에너지㈜(최대주주의 계열회사)

발표일자 : 2025-04-18
납입일자 : 2025-04-28
상장일자 : 2025-05-15


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000538
회사정보: https://finance.naver.com/item/main.nhn?code=012450",한화에어로스페이스,주요사항보고서(유상증자결정),"아이텍(시가총액 1,207억)이 364,267주의 전환청구권을 행사하였으며, 이는 시총의 1.67%에 해당합니다. 해당 청구주식의 전환가는 5,765원으로, 상장일은 2025년 5월 8일입니다."
103886,2025-04-18 07:38:45+00:00,"기업명: 한화에어로스페이스(시가총액: 37조 7,412억)
보고서명: 주요사항보고서(유상증자결정)

보통주 : 1,715,040주(발행가격 : 758,000원)
우선주 : 

발행비율 : 4%

* 투자자
Hanwha Impact Partners Inc.(최대주주의 계열회사)
Hanwha Energy Corporation Singapore Pte. Ltd.(최대주주의 계열회사)
한화에너지㈜(최대주주의 계열회사)

발표일자 : 2025-04-18
납입일자 : 2025-04-28
상장일자 : 2025-05-15


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000538
회사정보: https://finance.naver.com/item/main.nhn?code=012450",한화에어로스페이스,주요사항보고서(유상증자결정),"오스코텍이 면역성 혈소판감소증(ITP)의 1차 치료법 가능성을 탐색하기 위해 임상 2상 연구를 위한 IND 신청을 식품의약품안전처에 제출했습니다. 이번 임상시험은 공개, 단일군, 다기관으로 진행되며, 새로 진단받은 환자들이 대상이 됩니다. 향후 임상시험 진행 상황에 따라 설계와 관련 사항은 변동될 수 있습니다."
103885,2025-04-18 07:34:52+00:00,"기업명: 아이텍(시가총액: 1,207억)
보고서명: 전환청구권행사

청구주식 : 364,267주
시총대비 : 1.67%
 (주가 : 5,550원)

* 상장일 및 수량
2025-05-08 : 364,267주(전환가 : 5,765원)


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418900941
회사정보: https://finance.naver.com/item/main.nhn?code=119830",아이텍,전환청구권행사,"오스코텍은 면역성 혈소판감소증(ITP)의 1차 치료법 가능성을 탐색하기 위한 연구자 주도 임상시험 IND 신청을 식품의약품안전처에 제출했습니다. 이 임상시험은 공개, 단일군, 다기관 방식으로 진행되며, 연구의 목적은 새로 진단받은 환자에게 SKI-O-703을 투여하여 만성 진행 예방 степени을 평가하는 것입니다. 임상시험은 서울 성모병원 등에서 진행되며, 환자 모집 및 분석 기간을 포함해 약 13개월 동안 이루어질 예정입니다."
103884,2025-04-18 07:34:52+00:00,"기업명: 아이텍(시가총액: 1,207억)
보고서명: 전환청구권행사

청구주식 : 364,267주
시총대비 : 1.67%
 (주가 : 5,550원)

* 상장일 및 수량
2025-05-08 : 364,267주(전환가 : 5,765원)


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418900941
회사정보: https://finance.naver.com/item/main.nhn?code=119830",아이텍,전환청구권행사,"하나금융지주가 2025년 4월 25일 오후 3시에 기업설명회를 개최하여 2025년도 1분기 경영실적과 주요현안을 발표할 예정입니다. 시가총액은 16조 8,898억 원입니다."
103883,2025-04-18 07:30:31+00:00,"기업명: 오스코텍(시가총액: 1조 1,627억)
보고서명: 투자판단관련주요경영사항(임상시험계획승인신청)              (면역성 혈소판감소증(ITP)의 1차 치료법 가능성에 대한 탐색적 2상 연구자 주도 임상시험 IND 신청)

* 임상명칭 : 면역성 혈소판감소증(ITP)의 1차 치료법에 대한 탐색적 2상연구: 1차 표준 치료에 대한 반응 후 ITP 재발 예방을 위한 SKI-O-703 유지 시의 유효성 및 안전성을 평가하기 위한 공개, 단일군, 다기관, 연구자주도 임상시험
* 대상질환 : 면역성 혈소판감소증(ITP)
* 임상단계 : 임상 2상

* 승인기관 : 식품의약품안전처
* 임상국가 : 대한민국

* 시험목적 : 새로 진단받은 면역성 혈소판감소증 환자들 중 1 차 표준치료에 반응한 자에게 SKIO-703을 투여하여 만성으로 진행의 예방 정도를 탐색하고자 함
* 임상방법 : 공개, 단일군, 다기관 임상시험

* 기타투자판단 관련사항
 
- 상기 신청일자 및 사실발생(확인) 일자는 국내 식품의약품안전처(MFDS)에 임상시험 계획을 신청한 날짜입니다. 
 
- 상기 실험설계, 대상자 수 및 시험기관 등은 추후 임상시험 진행 상황에 따라 변동될 수 있습니다. 
 
- 상기 임상시험실시기관은 서울 성모병원 외 여의도성모병원, 은평성모병원, 인천성모병원입니다. 
 
- 상기 임상시험기간은 시험대상자별 약 13개월 참여기간을 기준으로, 환자 모집 기간 및 분석 기간 등을 고려하여 기재하였습니다. 
 
- 본 공시 내용은 향후 당사의 보도자료 및 IR 자료로 사용될 예정입니다.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418900885
회사정보: https://finance.naver.com/item/main.nhn?code=039200",오스코텍,투자판단관련주요경영사항(임상시험계획승인신청)              (면역성 혈소판감소증(ITP)의 1차 치료법 가능성에 대한 탐색적 2상 연구자 주도 임상시험 IND 신청),하나금융지주는 2025년 4월 25일 15시에 기업설명회를 개최하여 2025년도 1분기 경영실적과 주요현안에 대해 발표할 예정입니다. 이번 IR의 목적은 1분기 경영실적을 발표하는 것입니다.
103882,2025-04-18 07:30:31+00:00,"기업명: 오스코텍(시가총액: 1조 1,627억)
보고서명: 투자판단관련주요경영사항(임상시험계획승인신청)              (면역성 혈소판감소증(ITP)의 1차 치료법 가능성에 대한 탐색적 2상 연구자 주도 임상시험 IND 신청)

* 임상명칭 : 면역성 혈소판감소증(ITP)의 1차 치료법에 대한 탐색적 2상연구: 1차 표준 치료에 대한 반응 후 ITP 재발 예방을 위한 SKI-O-703 유지 시의 유효성 및 안전성을 평가하기 위한 공개, 단일군, 다기관, 연구자주도 임상시험
* 대상질환 : 면역성 혈소판감소증(ITP)
* 임상단계 : 임상 2상

* 승인기관 : 식품의약품안전처
* 임상국가 : 대한민국

* 시험목적 : 새로 진단받은 면역성 혈소판감소증 환자들 중 1 차 표준치료에 반응한 자에게 SKIO-703을 투여하여 만성으로 진행의 예방 정도를 탐색하고자 함
* 임상방법 : 공개, 단일군, 다기관 임상시험

* 기타투자판단 관련사항
 
- 상기 신청일자 및 사실발생(확인) 일자는 국내 식품의약품안전처(MFDS)에 임상시험 계획을 신청한 날짜입니다. 
 
- 상기 실험설계, 대상자 수 및 시험기관 등은 추후 임상시험 진행 상황에 따라 변동될 수 있습니다. 
 
- 상기 임상시험실시기관은 서울 성모병원 외 여의도성모병원, 은평성모병원, 인천성모병원입니다. 
 
- 상기 임상시험기간은 시험대상자별 약 13개월 참여기간을 기준으로, 환자 모집 기간 및 분석 기간 등을 고려하여 기재하였습니다. 
 
- 본 공시 내용은 향후 당사의 보도자료 및 IR 자료로 사용될 예정입니다.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418900885
회사정보: https://finance.naver.com/item/main.nhn?code=039200",오스코텍,투자판단관련주요경영사항(임상시험계획승인신청)              (면역성 혈소판감소증(ITP)의 1차 치료법 가능성에 대한 탐색적 2상 연구자 주도 임상시험 IND 신청),"DB Corporation은 2025년 4월 18일자로 공정거래위원회로부터 지주회사 적용 제외에 대한 결과 통지서를 받았으며, 2024년 12월 31일 기준으로 지주회사의 요건을 충족하지 못하게 되어 적용 제외됨을 통보받았습니다."
103881,2025-04-18 07:17:15+00:00,"기업명: 하나금융지주(시가총액: 16조 8,898억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-25
개최시각 : 15:00

*IR 목적
2025년도 1분기 경영실적 발표

*IR 내용
2025년도 1분기 경영실적 및 주요현안


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800905
회사정보: https://finance.naver.com/item/main.nhn?code=086790",하나금융지주,기업설명회(IR)개최(안내공시),"DB는 2025년 4월 18일자로 공정거래위원회로부터 지주회사 적용제외 신고에 대한 결과 통지서를 접수하였으며, 2024년 12월 31일 현재 지주회사의 기준을 충족하지 못해 적용 제외됨을 통보받았습니다."
103880,2025-04-18 07:17:15+00:00,"기업명: 하나금융지주(시가총액: 16조 8,898억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-25
개최시각 : 15:00

*IR 목적
2025년도 1분기 경영실적 발표

*IR 내용
2025년도 1분기 경영실적 및 주요현안


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800905
회사정보: https://finance.naver.com/item/main.nhn?code=086790",하나금융지주,기업설명회(IR)개최(안내공시),"대덕은 브이아이피자산운용이 5% 이상의 지분을 신규 취득하고, 보유 비율이 보고 전 0%에서 5.62%로 증가했다고 발표하였다. 이는 단순 투자를 위한 보유목적으로 확인되었으며, 여러 차례의 장내 매수를 통해 이루어진 거래 내역이 포함되어 있다."
103879,2025-04-18 07:15:06+00:00,"기업명: DB(시가총액: 2,484억)
보고서명: 투자판단관련주요경영사항

제목 : 지주회사 적용제외 신고에 대한 결과 통지서 접수

* 주요내용 
당사는 공정거래위원회로부터 2025년 4월 18일자로 지주회사 적용제외 신고에 따른 결과 통지서를 접수하였고, 2024년 12월 31일 현재 독점규제및공정거래에관한법률 제2조 7호 및 동법 시행령 제3조에 따른 지주회사의 기준을 충족하지 못하게 되어 지주회사에서 적용 제외됨을 통보 받았습니다.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800817
회사정보: https://finance.naver.com/item/main.nhn?code=012030",DB,투자판단관련주요경영사항,BNK금융지주가 2025년 4월 25일 오후 3시 30분에 기업설명회를 개최하여 2025년 1분기 경영실적을 발표할 예정입니다. 이번 IR에서는 경영실적 발표와 질의응답 시간이 포함될 예정입니다.
103878,2025-04-18 07:15:06+00:00,"기업명: DB(시가총액: 2,484억)
보고서명: 투자판단관련주요경영사항

제목 : 지주회사 적용제외 신고에 대한 결과 통지서 접수

* 주요내용 
당사는 공정거래위원회로부터 2025년 4월 18일자로 지주회사 적용제외 신고에 따른 결과 통지서를 접수하였고, 2024년 12월 31일 현재 독점규제및공정거래에관한법률 제2조 7호 및 동법 시행령 제3조에 따른 지주회사의 기준을 충족하지 못하게 되어 지주회사에서 적용 제외됨을 통보 받았습니다.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800817
회사정보: https://finance.naver.com/item/main.nhn?code=012030",DB,투자판단관련주요경영사항,"우리금융지주는 2025년 4월 25일 오후 4시에 기업설명회를 개최하며, 이 자리에서 2025년 1분기 경영실적 및 주요 현안에 대해 발표할 예정입니다. 시가총액은 12조 4,607억 원입니다."
103877,2025-04-18 07:00:29+00:00,"기업명: 대덕(시가총액: 2,654억)
보고서명: 주식등의대량보유상황보고서(약식)

대표보고 : 브이아이피자산운용/대한민국
보유목적 : 단순투자

보고전 : -%
보고후 : 5.62%
보고사유 : 5% 이상 신규취득

* (주)브이아이피자산운용
2025-04-11/장내매수(+)/보통주/ 11,240주/-
2025-04-14/장내매수(+)/보통주/ 104,227주/공시의무발생보유비율(5.29)
2025-04-15/장내매수(+)/보통주/ 37,240주/-
2025-04-16/장내매수(+)/보통주/ 35,761주/-
2025-04-17/장내매수(+)/보통주/ 36,640주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000473
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/008060
회사정보: https://finance.naver.com/item/main.nhn?code=008060",대덕,주식등의대량보유상황보고서(약식),"대우건설이 망포역세권개발피에프브이(주)와 수원 망포역세권 주상복합 신축공사에 관한 단일판매ㆍ공급계약을 체결했습니다. 계약금액은 3,700억 원으로, 이는 회사 매출의 3.52%에 해당합니다. "
103876,2025-04-18 06:50:43+00:00,"기업명: BNK금융지주(시가총액: 3조 2,316억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-25
개최시각 : 15:30

*IR 목적
2025년 1분기 경영실적 발표

*IR 내용
2025년 1분기 경영실적 발표 및 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800811
회사정보: https://finance.naver.com/item/main.nhn?code=138930",BNK금융지주,기업설명회(IR)개최(안내공시),"CMG제약이 포워드-NBH신기술사업투자조합제1호에 대한 대량보유상황보고서를 발표했으며, 해당 조합은 단순 투자의 목적으로 CMG제약의 전환사채를 통해 5.66%의 지분을 보유하게 되었다. 이 보고서는 5% 이상의 보유 상황을 공시한 것으로, 자세한 내용은 공시 링크를 통해 확인할 수 있다."
103875,2025-04-18 06:48:53+00:00,"기업명: 우리금융지주(시가총액: 12조 4,607억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-25
개최시각 : 16:00

*IR 목적
2025년 1분기 경영실적 발표

*IR 내용
2025년 1분기 경영실적 및 주요 현안


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800798
회사정보: https://finance.naver.com/item/main.nhn?code=316140",우리금융지주,기업설명회(IR)개최(안내공시),"엠로가 2025년 4월 24일 오후 1시 10분에 기업설명회(IR)를 개최합니다. 이번 IR의 목적은 투자자들에게 회사에 대한 이해를 증진하고 기업가치를 제고하는 것으로, 회사 소개 및 사업 현황 설명과 질의응답이 포함됩니다."
103874,2025-04-18 06:46:21+00:00,"기업명: 대우건설(시가총액: 1조 3,695억)
보고서명: 단일판매ㆍ공급계약체결

계약상대 : 망포역세권개발피에프브이(주) 
계약내용 : ( 공사수주 ) 수원 망포역세권 주상복합 신축공사 
공급지역 : 경기도 수원시 영통구 영통동 980-2 일원 
계약금액 : 3,700억

계약시작 : -
계약종료 : -
계약기간 : 
매출대비 : 3.52%

공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800756
최근계약 : https://www.awakeplus.co.kr/board/contract/047040
회사정보: https://finance.naver.com/item/main.nhn?code=047040",대우건설,단일판매ㆍ공급계약체결,엠로는 2025년 4월 21일 오전 9시에 기업설명회(IR)를 개최하여 2025년 1분기 경영실적을 발표하고 회사의 사업 현황을 설명할 예정이다. 이번 IR에서는 경영실적 발표 후 질의응답 시간이 마련된다.
103873,2025-04-18 06:43:31+00:00,"기업명: CMG제약(시가총액: 3,799억)
보고서명: 주식등의대량보유상황보고서(약식)

대표보고 : 포워드-NBH신기술사업투자조합제1호/대한민국
보유목적 : 단순투자

보고전 : -%
보고후 : 5.66%
보고사유 : 전환사채 5%이상 보유


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000422
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/058820
회사정보: https://finance.naver.com/item/main.nhn?code=058820",CMG제약,주식등의대량보유상황보고서(약식),"엠로는 최근 연결재무제표 기준으로 1분기 매출액 206억 원, 영업이익 10억 원, 순이익 11억 원을 기록했으며, 이는 예상치에 비해 각각 -7%, -41%, -21% 감소한 수치입니다. 2024년 4분기와 3분기와 비교할 때 실적이 하락한 것을 보입니다."
103872,2025-04-18 06:40:27+00:00,"기업명: 엠로(시가총액: 6,435억)
보고서명: 기업설명회(IR)개최

개최일자 : 2025-04-24
개최시각 : 13:10

*IR 목적
회사에 대한 투자자 이해 증진 및 기업가치 제고

*IR 내용
1. 회사 소개 및 사업 현황 설명 2. 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418900767
회사정보: https://finance.naver.com/item/main.nhn?code=058970",엠로,기업설명회(IR)개최,"아미코젠의 대량보유상황보고서에 따르면, 대표 소지성이 보유한 주식이 10.06%에서 0.41%로 감소했으며, 이는 공동보유약정 해산과 공동보유 관계 해소에 따른 것입니다. 소지성은 2025년 3월 18일에 6,000주의 보통주를 장내 매수할 예정입니다."
103871,2025-04-18 06:40:15+00:00,"기업명: 엠로(시가총액: 6,435억)
보고서명: 기업설명회(IR)개최

개최일자 : 2025-04-21
개최시각 : 09:00

*IR 목적
2025년 1분기 경영실적 발표 및 회사 사업 현황에 대한 이해 증진

*IR 내용
1. 2025년 1분기 경영실적 발표 2. 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418900764
회사정보: https://finance.naver.com/item/main.nhn?code=058970",엠로,기업설명회(IR)개최,"국도화학의 2025년 1분기 연결재무제표 기준 잠정 실적은 매출액 3,191억 원, 영업이익 129억 원, 순이익 57억 원으로 보고되었습니다. 최근 실적을 보면 매출은 상승세를 보이고 있으며, 영업이익과 순이익도 긍정적인 변화를 나타내고 있습니다."
103870,2025-04-18 06:40:09+00:00,"기업명: 엠로(시가총액: 6,435억)
보고서명: 연결재무제표기준영업(잠정)실적(공정공시)

매출액 : 206억(예상치 : 221억/ -7%)
영업익 : 10억(예상치 : 17억/ -41%)
순이익 : 11억(예상치 : 14억/ -21%)

**최근 실적 추이**
2025.1Q 206억/ 10억/ 11억
2024.4Q 224억/ 24억/ 31억
2024.3Q 232억/ 44억/ 62억
2024.2Q 192억/ 18억/ 87억
2024.1Q 146억/ 0억/ 6억


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418900761
회사정보: https://finance.naver.com/item/main.nhn?code=058970",엠로,연결재무제표기준영업(잠정)실적(공정공시),서부T&D는 2025년 4월 24일 오전 9시에 기업설명회를 개최하여 기관투자자들에게 회사소개와 사업현황을 설명하고 질의응답 시간을 마련할 예정이다. 이번 IR은 투자자들의 회사 이해를 증진하기 위한 목적으로 진행된다.
103869,2025-04-18 06:33:32+00:00,"기업명: 아미코젠(시가총액: 1,862억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 소지성(80년생)/대한민국
보유목적 : 경영권 영향

보고전 : 10.06%
보고후 : 0.41%
보고사유 : 공동보유약정 해산 및 공동보유 관계 해소

* 소지성
2025-03-18/장내매수(+)/보통주/ 6,000주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418000395
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/092040
회사정보: https://finance.naver.com/item/main.nhn?code=092040",아미코젠,주식등의대량보유상황보고서(일반),"오름테라퓨틱은 2025년 4월 18일 주식 등의 대량 보유 상황 보고서를 공시하며, 경영권 영향을 위해 보유 지분이 54.88%에서 53.59%로 감소했다고 밝혔다. 이는 장내매매에 따른 변동으로, 다양한 펀드와 증권사가 보통주를 매도하면서 지분이 줄어든 것으로 나타났다. 보고서에서는 매도된 주식 수량과 매도 일자도 구체적으로 기재되어 있다."
103868,2025-04-18 05:54:10+00:00,"기업명: 국도화학(시가총액: 2,778억)
보고서명: 연결재무제표기준영업(잠정)실적(공정공시)

매출액 : 3,191억(예상치 : -)
영업익 : 129억(예상치 : -)
순이익 : 57억(예상치 : -)

**최근 실적 추이**
2025.1Q 3,191억/ 129억/ 57억
2024.4Q 3,265억/ 65억/ 55억
2024.3Q 3,401억/ 71억/ -5억
2024.2Q 3,430억/ 99억/ 49억
2024.1Q 2,961억/ 17억/ -10억


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418800658
회사정보: https://finance.naver.com/item/main.nhn?code=007690",국도화학,연결재무제표기준영업(잠정)실적(공정공시),"삼성카드는 2025년 4월 25일 오전 10시에 기업설명회(IR)를 개최하며, 이 자리에서 2025년 1분기 경영실적을 발표할 예정이다. 또한, 경영실적 발표 후 Q&A 세션도 마련될 예정이다."
103867,2025-04-18 05:34:14+00:00,"기업명: 서부T&D(시가총액: 3,725억)
보고서명: 기업설명회(IR)개최

개최일자 : 2025-04-24
개최시각 : 09:00

*IR 목적
회사소개 및 회사동향 등의 설명을 통한 기관투자자의 이해 증진

*IR 내용
회사소개 및 사업현황, 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250418900652
회사정보: https://finance.naver.com/item/main.nhn?code=006730",서부T&D,기업설명회(IR)개최,"대우건설은 투르크메니스탄에서 진행 중인 비료공장 건설 프로젝트에 대해 2건의 사업을 추진하였으나, 요소-암모니아 비료 공장 프로젝트에서는 입찰에 실패하였고, 미네랄 비료 공장 프로젝트에 대해서는 낙찰자 통보를 받았으나 계약 금액과 기간은 아직 미확정이라고 밝혔습니다. 향후 계약 체결에 대한 정보는 2025년 4월 18일에 체결한 기본합의서에 따라 진행되며, 구체적인 사항은 6개월 이내에 재공시할 예정입니다."
