id,date,text
103954,2025-04-21 07:32:43+00:00,"2025.04.21 16:32:42
기업명: 다올투자증권(시가총액: 2,397억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 김기수(58년생)/대한민국
보유목적 : 경영권 영향

보고전 : 14.34%
보고후 : 4.62%
보고사유 : - 시간외대량매도에 따른 보유비율 변동- 주식매매계약 체결 및 종결

* 김기수
2025-04-17/시간외매매(-)/보통주/ -3,111,091주/-

* 최순자
2025-04-17/시간외매매(-)/보통주/ -2,812,899주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000368
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/030210
회사정보: https://finance.naver.com/item/main.nhn?code=030210"
103953,2025-04-21 07:30:49+00:00,"2025.04.21 16:30:48
기업명: 다올투자증권(시가총액: 2,397억)
보고서명: 주식등의대량보유상황보고서(약식)

대표보고 : 디비손해보험/대한민국
보유목적 : 일반투자

보고전 : -%
보고후 : 9.73%
보고사유 : 주식 취득에 따른 신규 보고

* DB손해보험주식회사
2025-04-17/시간외매매(+)/보통주/ 5,923,990주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000367
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/030210
회사정보: https://finance.naver.com/item/main.nhn?code=030210"
103952,2025-04-21 07:28:21+00:00,"2025.04.21 16:28:20
기업명: 엔에이치엔(시가총액: 7,209억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-05-13
개최시각 : 09:00

*IR 목적
2025년 1분기 실적발표

*IR 내용
2025년 1분기 실적발표와 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800505
회사정보: https://finance.naver.com/item/main.nhn?code=181710"
103951,2025-04-21 07:26:24+00:00,"2025.04.21 16:26:23
기업명: 카카오페이(시가총액: 4조 539억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-05-08
개최시각 : 09:00

*IR 목적
2025년 1분기 국내 NDR

*IR 내용
국내 기관투자자 대상 기업설명회


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800496
회사정보: https://finance.naver.com/item/main.nhn?code=377300"
103950,2025-04-21 07:15:06+00:00,"2025.04.21 16:15:05
기업명: 카카오페이(시가총액: 4조 539억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-05-07
개최시각 : 14:00

*IR 목적
2025년 1분기 경영실적 발표

*IR 내용
2025년 1분기 경영실적 발표와 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800479
회사정보: https://finance.naver.com/item/main.nhn?code=377300"
103949,2025-04-21 07:14:17+00:00,"2025.04.21 16:14:16
기업명: HJ중공업(시가총액: 6,296억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 에코프라임마린퍼시픽유한회사/대한민국
보유목적 : 경영권 영향

보고전 : 64.23%
보고후 : 62.43%
보고사유 : 장내 매도

* 에코프라임마린퍼시픽(유)
2025-04-11/장내매도(-)/보통주/ -237,733주/-
2025-04-14/장내매도(-)/보통주/ -1,262,537주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000338
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/097230
회사정보: https://finance.naver.com/item/main.nhn?code=097230"
103948,2025-04-21 07:08:19+00:00,"2025.04.21 16:08:18
기업명: 코스맥스비티아이(시가총액: 1,036억)
보고서명: 투자판단관련주요경영사항(자회사의 주요경영사항)

종속회사 : 코스맥스


제목 : 특허권 취득

* 주요내용 
1. 특허명칭 
숏 스피큘을 제조하는 방법 
 
2. 특허 주요내용 
본 발명은 숏 스피큘을 제조하는 방법 및 제조된 숏 스피큘에 관한 것으로서 믹서를 이용하여 해면 골편을 분쇄하는 방법에 의하면, 짧은 길이를 가지는 침상 구조의 숏 스피큘을 제조할 수 있으며, 제조된 숏 스피큘은 피부에 깊게 침투할 수 있어 피부 침투력이 우수함. 또한 숏 스피큘은 일반 스피큘에 비해 피부 침투력이 우수하며, 화장품 제형 내 들어있는 유효성분의 전달을 효율적으로 해주는 효능이 뛰어나 피부 건강 개선 효능이 우수함. 
 
3. 특허권사 
코스맥스 주식회사 
 
4. 특허취득일자 
2025-04-21 
 
5. 특허 활용계획 
향후 생산될 제품에 사용될 예정임.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800444
회사정보: https://finance.naver.com/item/main.nhn?code=044820"
103947,2025-04-21 07:08:05+00:00,"2025.04.21 16:08:04
기업명: 에스엠벡셀(시가총액: 1,287억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 에스엠하이플러스㈜/대한민국
보유목적 : 경영권 영향

보고전 : 86.31%
보고후 : 86.38%
보고사유 : 특별관계자 동아건설산업(주)의 장내매수보고자 본인 에스엠하이플러스(주)의 장내매수

* 동아건설산업(주)
2025-04-14/장내매수(+)/보통주/ 9,200주/-
2025-04-15/장내매수(+)/보통주/ 10,300주/-
2025-04-16/장내매수(+)/보통주/ 7,450주/-

* 에스엠하이플러스(주)
2025-04-17/장내매수(+)/보통주/ 52,000주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000330
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/010580
회사정보: https://finance.naver.com/item/main.nhn?code=010580"
103946,2025-04-21 07:05:50+00:00,"2025.04.21 16:05:50
기업명: 에코플라스틱(시가총액: 1,017억)
보고서명: [기재정정]주요사항보고서(자기주식취득신탁계약체결결정)

계약금액 : 
시총대비 : -
계약목적 : -
체결기관 : -

시작일자 : -
종료일자 : -


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000304
회사정보: https://finance.naver.com/item/main.nhn?code=038110"
103945,2025-04-21 07:02:15+00:00,"2025.04.21 16:02:14
기업명: CJ제일제당(시가총액: 3조 6,130억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-05-13
개최시각 : 09:30

*IR 목적
2025년 1분기 경영실적 발표

*IR 내용
2025년 1분기 경영실적 설명 및 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800449
회사정보: https://finance.naver.com/item/main.nhn?code=097950"
103944,2025-04-21 07:00:59+00:00,"2025.04.21 16:00:58
기업명: 코스맥스(시가총액: 1조 8,568억)
보고서명: 투자판단관련주요경영사항

제목 : 특허권 취득

* 주요내용 
1. 특허명칭 
숏 스피큘을 제조하는 방법 
 
2. 특허 주요내용 
본 발명은 숏 스피큘을 제조하는 방법 및 제조된 숏 스피큘에 관한 것으로서 믹서를 이용하여 해면 골편을 분쇄하는 방법에 의하면, 짧은 길이를 가지는 침상 구조의 숏 스피큘을 제조할 수 있으며, 제조된 숏 스피큘은 피부에 깊게 침투할 수 있어 피부 침투력이 우수함. 또한 숏 스피큘은 일반 스피큘에 비해 피부 침투력이 우수하며, 화장품 제형 내 들어있는 유효성분의 전달을 효율적으로 해주는 효능이 뛰어나 피부 건강 개선 효능이 우수함. 
 
3. 특허권사 
코스맥스 주식회사 
 
4. 특허취득일자 
2025-04-21 
 
5. 특허 활용계획 
향후 생산될 제품에 사용될 예정임.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800396
회사정보: https://finance.naver.com/item/main.nhn?code=192820"
103943,2025-04-21 06:59:14+00:00,"2025.04.21 15:59:13
기업명: 리파인(시가총액: 2,201억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 리얼티파인 /대한민국
보유목적 : 경영권 영향

보고전 : 34.05%
보고후 : 47.96%
보고사유 : 보유주식등에 대한 담보계약 체결 및 교환사채권 취득

* 리얼티파인 주식회사
2025-04-18/장외매수(+)/교환사채권/ 2,410,953주/발행인 (주)리파인으로부터 인수


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000319
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/377450
회사정보: https://finance.naver.com/item/main.nhn?code=377450"
103942,2025-04-21 06:54:41+00:00,"2025.04.21 15:54:40
기업명: HD현대건설기계(시가총액: 1조 1,354억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-28
개최시각 : 15:00

*IR 목적
'25년 1분기 경영실적 발표

*IR 내용
25년 1분기 경영실적 및 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800421
회사정보: https://finance.naver.com/item/main.nhn?code=267270"
103941,2025-04-21 06:52:00+00:00,"2025.04.21 15:51:59
기업명: 스피어(시가총액: 3,273억)
보고서명: 단일판매ㆍ공급계약체결

계약상대 : 미국 글로벌 우주항공 발사업체 
계약내용 : 특수합금 공급계약 
공급지역 : 해외 
계약금액 : 10억

계약시작 : 2025-04-19
계약종료 : 2026-06-02
계약기간 : 1년 1개월
매출대비 : 39.72%

공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900388
최근계약 : https://www.awakeplus.co.kr/board/contract/347700
회사정보: https://finance.naver.com/item/main.nhn?code=347700"
103940,2025-04-21 06:49:33+00:00,"2025.04.21 15:49:32
기업명: 코스맥스비티아이(시가총액: 1,036억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 서 성 석(52년생)/대한민국
보유목적 : 경영권 영향

보고전 : 60.99%
보고후 : 61.99%
보고사유 : 지분취득에 따른 변동보고

* 서성석
2025-04-09/장내매수(+)/보통주/ 8,177주/-
2025-04-10/장내매수(+)/보통주/ 2,451주/-
2025-04-11/장내매수(+)/보통주/ 9,729주/-
2025-04-15/장내매수(+)/보통주/ 58주/-
2025-04-17/장내매수(+)/보통주/ 917주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000300
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/044820
회사정보: https://finance.naver.com/item/main.nhn?code=044820"
103939,2025-04-21 06:47:41+00:00,"2025.04.21 15:47:40
기업명: BNK금융지주(시가총액: 3조 2,666억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-28
개최시각 : --:--

*IR 목적
2025년 1분기 경영실적 및 주요 경영현안 설명

*IR 내용
2025년 1분기 경영실적 및 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800416
회사정보: https://finance.naver.com/item/main.nhn?code=138930"
103938,2025-04-21 06:43:02+00:00,"2025.04.21 15:43:02
기업명: 대호에이엘(시가총액: 1,143억)
보고서명: 타법인주식및출자증권취득결정

취득회사 : 동반성장투자조합제1호(대한민국)
주요사업 : 투자업

취득금액 : 50억
자본대비 : 5.28%
- 취득 후 지분율 : 49.99%

예정일자 : 2025-04-21
취득목적 : 기업경쟁력 확장을 위한 자금유치 등 실익확보

* 취득방법 
현금출자


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800386
회사정보: https://finance.naver.com/item/main.nhn?code=069460"
103937,2025-04-21 06:32:05+00:00,"2025.04.21 15:32:04
기업명: 엑스플러스(시가총액: 808억)
보고서명: 소송등의판결ㆍ결정

사건명칭 : 회계장부 등 열람 및 등사 가처분 ( 2024카합21532 )
원고이름 : 이상도외 1명 
관할법원 : 서울중앙지방법원 

* 판결내용 
1. 채권자들의 신청 중 별지1 목록 기재 각 서류에 대한 부분을 각하한다. 
 
2. 채권자들의 나머지 신청을 기각한다. 
 
3. 소송비용은 각자 부담한다.
 
* 판결사유 
채권자들의 신청 중 별지1 목록 기재 각 서류에 대한 신청은 부적법하므로 각하하고, 별지2 신청목록 기재 각 서류들에 대한 신청은 이유 없으므로 기각하기로 하여 주문과 같이 결정한다.
 
* 참고사항  
1. 상기 '7. 확인일자'는 당사가 법률대리인으로부터 결정문을 수령한 일자 입니다. 
 
2. 관련공시 
- 2024.10.11, 소송등의제기ㆍ신청(경영권분쟁소송) (회계장부등 열람등사 가처분신청)


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900352
회사정보: https://finance.naver.com/item/main.nhn?code=373200"
103936,2025-04-21 06:27:07+00:00,"2025.04.21 15:27:07
기업명: 신라젠(시가총액: 3,338억)
보고서명: 투자판단관련주요경영사항(임상시험계획변경승인)              (진행성 고형암 또는 재발성/불응성 급성 골수성 백혈병 환자를 대상으로 BAL0891의 단일요법 및 항암화학요법과의 병용요법에 대한 미국 FDA 제1상 임상시험 계획(IND) 변경 승인)

* 임상명칭 : 진행성 고형암 또는 재발성/불응성 급성 골수성 백혈병 환자를 대상으로 BAL0891의 단일요법 및 항암화학요법과의 병용요법에 대한 제1상 임상시험
* 대상질환 : Part 1 (진행성 고형암 및 재발성/불응성 급성 골수성 백혈병) Part 2 (삼중음성유방암(TNBC)/위암(GC)
* 임상단계 : 제1상 임상시험

* 승인기관 : 미국 식품의약국(FDA)
* 임상국가 : 미국

* 시험목적 : Part 1 주요 목적 
- 진행성 고형암 또는 재발성/불응성 급성 골수성 백혈병이 있는 성인 환자를 대상으로 단일요법 및 카보플라틴 또는 파클리탁셀과의 병용요법으로 투여하는 BAL0891의 안전성 및 내약성을 평가 
 
- BAL0891 단일요법 및 BAL0891-카보플라틴/파클리탁셀 병용요법의 최대내약용량(Maximum Tolerated Dose, MTD) 및 임상2상 권장용량(Recommended Phase 2 Dose, RP2D)을 추정 
 
Part 2 주요 목적 
- 삼중음성유방암 및 위암 환자를 대상으로 단일요법 및 파클리탁셀 병용요법으로 투여하는 BAL0891 의 유효성 평가 
 
-용량 확장 연구는 임상2상 권장용량(Recommended Phase 2 Dose, RP2D) 설립 시 삼중음성유방암 및 위암의 예비 유효성, 안전성 및 내약성을 추가 평가하기 위해 시행
* 임상방법 : - 본 시험은 진행성 고형암 또는 재발성/불응성 급성 골수성 백혈병 환자를 대상으로 BAL0891 용량 증량 및 확장 연구의 안전성 및 내약성을 확인하기 위해 정맥내(intravenous, IV) BAL0891 단일요법 및 카보플라틴 또는 파클리탁셀과의 병용요법을 평가하는 용량 증량 하위 시험을 포함하는 다중 코호트, 다기관, 공개 제1상 시험. 용량 증량 가이드에는 적응적 모델 기반 설계가 사용 
 
용량 탐색은 계획된 최고 Dose level이 안전하고 내약성이 있는 것으로 판단되거나 최대내약용량(Maximum Tolerated Dose, MTD)/임상2상 권장용량(Recommended Phase 2 Dose, RP2D)이 확인될 때까지 지속

* 기타투자판단 관련사항
 
- 상기의 변경승인일 및 사실발생(확인)일은 당사가 미국 식품의약국(FDA)에 임상시험계획변경승인을 통보 받은 한국시간 기준 날짜입니다. 
- 상기 예상종료일은 임상시험계획신청서상 시험기간 예상종료일이며, 추후 변동될 수 있습니다. 
- 상기 임상시험기간은 임상시험 예상종료일이며, 추후 변동될 수 있습니다.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900337
회사정보: https://finance.naver.com/item/main.nhn?code=215600"
103935,2025-04-21 06:24:26+00:00,"2025.04.21 15:24:25
기업명: 씨아이테크(시가총액: 841억)
보고서명: 조회공시요구(현저한시황변동)에대한답변(미확정)

제목 : (주)씨아이테크 발행주권의 현저한 시황변동 관련 조회공시 답변

* 내용
당사는 한국거래소의 현저한 시황변동에 대한 조회공시 요구(2025.04.18)에 대하여 관련한 주요정보 유무를 신중하게 검토하여 다음과 같이 알려드립니다. 

1. 검토중인 사항 

 - 당사는 종속회사(100%)에 대한 소규모합병을 검토중에 있으나, 현재까지 확정된 사항은 없습니다. 향후 해당사항 발생시 공시할 예정입니다. 

 

 - 당사는 2021.05.04 단일판매,공급계약체결 공시와 관련하여 계약만료일이 2025.05.02로 도래함에 따라 변경 또는 종료가 있을수 있으며 해당사항 발생시 공시할 예정입니다. 

 
2. 최근 1개월 이내 이미 공시한 사항 

 - 사업보고서(2025.03.21) 

 - 감사보고서제출(2025.03.21) 

 - 정기주주총회결과(2025.03.31) 

 - 주식매수선택권부여에관한신고(2025.03.31) 

 - 주주총회소집결의(2025.04.21) 

 - 장래사업ㆍ경영 계획(공정공시)(2025.04.21) 
 
3. 향후 1개월 이내 추진할 내용 

 - 2025년도 1분기보고서 제출 

 (2025.05.15 기한내 제출예정) 

 
4. 진행사항 공시 및 기타 중요한 판단자료가 될 공시 

 - 해당사항 없음. 
 
5. 기타 투자판단에 참고할 사항 

 - 공시의무 사항에 해당하지 않은 타법인 주식 취득을 검토중에 있습니다. 

 - 당사는 주주총회소집결의(2025.04.21) 및 장래사업ㆍ경영 계획(공정공시)(2025.04.21)를 통해 AI 헬스케어 플랫폼 신사업 진출을 발표하였습니다. 상기 신사업은 초기 단계의 특성상 일정 및 계획은 예상치 못한 변수에 따라 변동될 수 있습니다. 

 - 최근 당사 주식이 특정 정치인의 테마주로 거론되고 있으나 과거 및 현재 당사의 사업 내용과 관련이 없음을 알려드립니다. 
 
상기 '1. 검토중인 사항'과 관련하여 향후 구체적인 내용이 확정되는 시점 또는 1개월 이내 재공시하도록 하겠습니다. 

(공시책임자) 김대영 
※이 내용은 거래소의 조회요구(2025년 04월 18일 16:36)에 따른 공시사항임

재공시예정 : 2025-05-20


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800355
회사정보: https://finance.naver.com/item/main.nhn?code=004920"
103934,2025-04-21 06:06:16+00:00,"2025.04.21 15:06:15
기업명: iM금융지주(시가총액: 1조 5,791억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-28
개최시각 : 16:30

*IR 목적
2025년도 1분기 경영실적 결과(잠정치) 발표

*IR 내용
2025년도 1분기 경영실적 결과(잠정치) 및 주요관심사항 설명


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800327
회사정보: https://finance.naver.com/item/main.nhn?code=139130"
103933,2025-04-21 05:20:57+00:00,"2025.04.21 14:20:56
기업명: AJ네트웍스(시가총액: 1,659억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-22
개최시각 : --:--

*IR 목적
투자자들의 회사에 대한 이해증진 및 기업가치 제고

*IR 내용
- 주요 사업현황 설명 및 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800276
회사정보: https://finance.naver.com/item/main.nhn?code=095570"
103932,2025-04-21 05:06:07+00:00,"2025.04.21 14:06:07
기업명: 코오롱인더(시가총액: 8,132억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-05-08
개최시각 : 16:00

*IR 목적
2025년 1분기 경영실적 발표

*IR 내용
2025년 1분기 잠정실적 발표 및 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800260
회사정보: https://finance.naver.com/item/main.nhn?code=120110"
103931,2025-04-21 05:00:43+00:00,"2025.04.21 14:00:42
기업명: 아이엠티(시가총액: 839억)
보고서명: 단일판매ㆍ공급계약체결

계약상대 : Micron Memory Taiwan Co.,Ltd. 
계약내용 : HBM용 Wafer 세정장비 
공급지역 : 대만(Taiwan) 
계약금액 : 19억

계약시작 : 2025-04-21
계약종료 : 2025-08-01
계약기간 : 3개월
매출대비 : 13.94%

공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900247
최근계약 : https://www.awakeplus.co.kr/board/contract/451220
회사정보: https://finance.naver.com/item/main.nhn?code=451220"
103930,2025-04-21 04:34:49+00:00,"2025.04.21 13:34:48
기업명: 현대사료(시가총액: 1,873억)
보고서명: 기타시장안내              (실질심사 대상여부 결정을 위한 조사기간 연장 안내)

제목 : 현대사료(주) 실질심사 대상여부 결정을 위한 조사기간 연장 안내

거래소는 코스닥시장상장규정 제56조제1항제3호의 종합적 요건에 따라 현대사료(주)가 상장적격성 실질심사 대상에 해당하는지 여부를 심사 중이며,

실질심사 대상여부 결정을 위한 추가조사 필요성 등을 감안하여 동 규정 제57조제1항에 따라 당초 조사기간('25.04.21 限)을 15일(영업일 기준) 연장함을 알려드립니다.

이에 따라 거래소는 '25.05.15까지 동사의 상장적격성 실질심사 대상 해당여부를 결정하고 매매거래정지 지속 또는 해제에 관한 사항을 안내할 예정입니다.


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900232
회사정보: https://finance.naver.com/item/main.nhn?code=016790"
103929,2025-04-21 04:15:15+00:00,"2025.04.21 13:15:14
기업명: 비아이매트릭스(시가총액: 1,057억)
보고서명: 기업설명회(IR)개최

개최일자 : 2025-04-24
개최시각 : 14:20

*IR 목적
- 사업현황 및 전망 설명 - 투자자 이해증진

*IR 내용
- 사업개요 - 사업현황 및 전망 - 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900211
회사정보: https://finance.naver.com/item/main.nhn?code=413640"
103928,2025-04-21 02:52:03+00:00,"2025.04.21 11:52:02
기업명: 엘에스일렉트릭(시가총액: 5조 3,070억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-22
개최시각 : 09:00

*IR 목적
2025년 1분기 경영실적 발표

*IR 내용
'25년 1분기 경영실적, Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800192
회사정보: https://finance.naver.com/item/main.nhn?code=010120"
103927,2025-04-21 02:16:51+00:00,"2025.04.21 11:16:50
기업명: JW중외제약(시가총액: 5,123억)
보고서명: 기업가치제고계획(자율공시)              (2025년)

계획서 명칭 :  br2025 JW중외제약(주) 기업가치 제고 계획br 

* 주요 내용
 br br1. 기업 개요 및 현황 br br br2. 기업가치 제고 목표(~2027년) br br
br
         br① 매출액 br
br
         br  - 3년 연평균성장률(CAGR) 10% 이상 br br
br
         br② ROE br
br
         br  - 3년 평균 20% 이상 br br br3. 주주가치 제고 목표(~2027년) br br
br
         br① 배당금 총액 br
br
         br  - 2027년까지 30% 이상 증액 br br
br
         br② 자사주 매입 br
br
         br  - 3년간 200억원 이상 br
br
         br


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800168
회사정보: https://finance.naver.com/item/main.nhn?code=001060"
103926,2025-04-21 01:49:07+00:00,"2025.04.21 10:49:06
기업명: 에스피지(시가총액: 5,156억)
보고서명: 기업설명회(IR)개최

개최일자 : 2025-04-22
개최시각 : 09:10

*IR 목적
투자자의 기업이해 증진 및 투자활동 촉진

*IR 내용
회사 현황, 주요 경영활동 및 사업내용 설명(25년 주요이슈 포함), 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900161
회사정보: https://finance.naver.com/item/main.nhn?code=058610"
103925,2025-04-21 01:27:56+00:00,"2025.04.21 10:27:55
기업명: NICE평가정보(시가총액: 7,099억)
보고서명: 기업가치제고계획(자율공시)

계획서 명칭 :  br2025년 NICE평가정보(주) 기업가치 제고 계획(Value-up Plan)br 

* 주요 내용
 br■ Value-up Summary br br br■ 기업개요 및 현황진단 br br① 기업개요, 주요 연혁 및 해외 사업 br② 사업영역(정보사업, 디지털사업, 평가사업, 기타사업) br③ 재무지표 분석 br- 주가 상관관계 분석 br- 시장지표 분석 br- 글로벌 Peer Group, KOSPI200, 동일산업 지표 분석 br- 주주환원 br br br■ 목표설정 br br[목표: 자기자본비용(COE) 초과 지속 수준의 ROE 달성] br br① 지속적 성장 br- 2027년 매출 6,900억원, 영업이익 1,100억원 초과 달성 br(연평균 성장률 CAGR 9% 달성) br br② 주주환원 개선(FY2026 ~ 2028) br- DPS 전기 대비 5% 확대 br- 연결 배당성향 35% 이상 br- 매년 1% 자사주 매입ㆍ소각 br br③ 거버넌스 선진화 br- 투명성 & 독립성 강화 br br br■ 계획수립 br br① 지속적 성장 br- 정보사업 br- 디지털사업 br- 평가사업 br- 해외사업 br br② 주주환원 개선(FY2026 ~ 2028) br br③ 거버넌스 선진화 br- 2027년까지 지배구조 핵심지표 준수율 73% 달성 br br br■ 소통 br br- C-Level 참여 강화 및 소통 채널 다변화 통한 양방향 소통 확대 br br br■ ESG 경영 br br- 주요 중대 이슈 보고 항목br


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800144
회사정보: https://finance.naver.com/item/main.nhn?code=030190"
103924,2025-04-21 01:16:22+00:00,"2025.04.21 10:16:22
기업명: 엘에스일렉트릭(시가총액: 5조 3,850억)
보고서명: 연결재무제표기준영업(잠정)실적(공정공시)

매출액 : 10,321억(예상치 : 11,477억/ -10%)
영업익 : 873억(예상치 : 945억/ -8%)
순이익 : 699억(예상치 : 732억/ -5%)

**최근 실적 추이**
2025.1Q 10,321억/ 873억/ 699억
2024.4Q 13,595억/ 1,199억/ 628억
2024.3Q 10,212억/ 665억/ 351억
2024.2Q 11,324억/ 1,096억/ 646억
2024.1Q 10,386억/ 937억/ 797억


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800140
회사정보: https://finance.naver.com/item/main.nhn?code=010120"
103923,2025-04-21 01:00:38+00:00,"2025.04.21 10:00:37
기업명: 기아(시가총액: 34조 7,964억)
보고서명: 기업설명회(IR)개최(안내공시)

개최일자 : 2025-04-25
개최시각 : --:--

*IR 목적
2025년 1분기 경영실적 발표

*IR 내용
2025년 1분기 경영실적 설명 및 질의응답


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421800134
회사정보: https://finance.naver.com/item/main.nhn?code=000270"
103922,2025-04-21 00:34:32+00:00,"2025.04.21 09:34:32
기업명: 경인양행(시가총액: 1,346억)
보고서명: 주식등의대량보유상황보고서(일반)

대표보고 : 김흥준(67년생)/대한민국
보유목적 : 경영권 영향

보고전 : 33.83%
보고후 : 33.83%
보고사유 : 장내매수

* 윤재현
2025-04-17/장내매수(+)/보통주/ 708주/-

* 윤화인
2025-04-17/장내매수(+)/보통주/ 734주/-

* 윤화진
2025-04-17/장내매수(+)/보통주/ 734주/-


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000027
주요 지분공시(최근1년) : https://www.awakeplus.co.kr/board/notice/012610
회사정보: https://finance.naver.com/item/main.nhn?code=012610"
103921,2025-04-21 00:29:49+00:00,"2025.04.21 09:29:48
기업명: ISC(시가총액: 1조 683억)
보고서명: 기업설명회(IR)개최

개최일자 : 2025-05-08
개최시각 : 09:00

*IR 목적
2025년 1분기 경영실적 및 경영현황 설명

*IR 내용
2025년 1분기 경영실적 및 경영현황


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900119
회사정보: https://finance.naver.com/item/main.nhn?code=095340"
103920,2025-04-21 00:29:08+00:00,"2025.04.21 09:29:07
기업명: ISC(시가총액: 1조 652억)
보고서명: 기업설명회(IR)개최

개최일자 : 2025-04-30
개최시각 : 15:00

*IR 목적
2025년 1분기 경영실적 발표

*IR 내용
2025년 1분기 경영실적 발표 및 Q&A


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421900117
회사정보: https://finance.naver.com/item/main.nhn?code=095340"
103919,2025-04-21 00:22:12+00:00,"2025.04.21 09:22:11
기업명: 솔루엠(시가총액: 8,537억)
보고서명: 주요사항보고서(자기주식처분결정)

* 보통주
처분수량 : 1,189,315주(211억)
전체대비 : 

* 우선주
처분수량 : (-)
전체대비 : 

처분목적 : 기업운영자금 및 재원 확보
중개업자 : -
결정일자 : 2025-04-21


공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250421000017
회사정보: https://finance.naver.com/item/main.nhn?code=248070"
